Date,Device_ID,Device_type,Device,Site,Ambient,Class,Order,Suborder,Infraorder,Superfamily,Family,Subfamily,Genus,Species,Live_mass,Body_length,Body_width,Count
2023-09-09,AMMOD3_1781,AMMOD,AMMOD3,Site3,Meadow,Insecta,Hemiptera,Cicadomorpha,Cicadomorpha,Membracoidea,Cicadellidae,Typhlocybinae,Ribautiana,ulmi,5.600163934426228,4.548524590163934,1.525737704918033,11
2023-09-09,AMMOD3_1782,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Muscoidea,Anthomyiidae,Anthomyiinae,Anthomyia,pluvialis,4.8100000000000005,4.535,1.6749999999999998,94
2023-09-09,AMMOD3_1783,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Syrphoidea,Syrphidae,Syrphinae,Syrphus,vitripennis,12.29572580645161,7.508467741935483,2.1483064516129025,20
2023-09-09,AMMOD3_1784,AMMOD,AMMOD3,Site3,Meadow,Insecta,Coleoptera,Polyphaga,Cucujiformia,Coccinelloidea,Coccinellidae,Coccinellinae,Oenopia,conglobata,8.395714285714286,4.155,2.3153571428571422,79
2023-09-09,AMMOD3_1785,AMMOD,AMMOD3,Site3,Meadow,Insecta,Hymenoptera,Apocrita,Parasitica,Ichneumonoidea,Ichneumonidae,Banchinae,Lissonota,fundator,5.311379310344828,5.228275862068966,1.1537931034482758,14
2023-09-09,AMMOD3_1786,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Orthocladiinae,Bryophaenocladius,nigrus,0.9550000000000001,3.165,0.7849999999999999,3
2023-09-09,AMMOD3_1787,AMMOD,AMMOD3,Site3,Meadow,Insecta,Hymenoptera,Apocrita,Parasitica,Ichneumonoidea,Ichneumonidae,Acaenitinae,Diaglyptidea,conformis,5.311379310344828,5.228275862068966,1.1537931034482758,11
2023-09-09,AMMOD3_1788,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Phoroidea,Phoridae,Metopininae,Megaselia,glabrifrons,1.2314285714285715,2.912857142857143,0.89,39
2023-09-09,AMMOD3_1789,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Phoroidea,Phoridae,Metopininae,Megaselia,abdita,1.2314285714285715,2.912857142857143,0.89,19
2023-09-09,AMMOD3_1790,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Sciaridae,Sciarinae,Hyperlasion,wasmanni,3.12,4.300000000000001,1.165,4
2023-09-09,AMMOD3_1791,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Nematocera,Tipulomorpha,Tipuloidea,Limoniidae,Limoniinae,Ormosia,hederae,25.121999999999996,12.984,1.698,41
2023-09-09,AMMOD3_1792,AMMOD,AMMOD3,Site3,Meadow,Insecta,Hemiptera,Cicadomorpha,Cicadomorpha,Membracoidea,Cicadellidae,Typhlocybinae,Eupteryx,urticae,5.600163934426228,4.548524590163934,1.525737704918033,1
2023-09-09,AMMOD3_1793,AMMOD,AMMOD3,Site3,Meadow,Insecta,Hymenoptera,Apocrita,Parasitica,Ichneumonoidea,Ichneumonidae,Campopleginae,Campoletis,annulata,5.311379310344828,5.228275862068966,1.1537931034482758,4
2023-09-09,AMMOD3_1794,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Orthocladiinae,Smittia,pratorum,0.9550000000000001,3.165,0.7849999999999999,8
2023-09-09,AMMOD3_1795,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Nematocera,Culicomorpha,Culicoidea,Ceratopogonidae,Ceratopogoninae,Culicoides,minutissimus,0.9550000000000001,3.165,0.7849999999999999,6
2023-09-09,AMMOD3_1796,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Tanypodinae,Tanypus,kraatzi,0.9550000000000001,3.165,0.7849999999999999,5
2023-09-10,AMMOD3_1797,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Sciaridae,#child.Sciaridae,Lycoriella,sativae,3.12,4.300000000000001,1.165,31
2023-09-10,AMMOD3_1798,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Oestroidea,Tachinidae,Tachininae,Siphona,geniculata,8.696344827586204,5.522551724137931,1.7546666666666675,58
2023-09-10,AMMOD3_1799,AMMOD,AMMOD3,Site3,Meadow,Insecta,Hymenoptera,Apocrita,Aculeata,Formicoidea,Formicidae,Formicinae,Lasius,niger,3.0777551020408147,4.416530612244895,1.2977551020408162,13
2023-09-10,AMMOD3_1800,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Muscoidea,Muscidae,Coenosiinae,Coenosia,tigrina,13.525750000000013,5.991083333333332,2.2562500000000005,13
2023-09-10,AMMOD3_1801,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Lauxanioidea,Lauxaniidae,Lauxaniinae,Calliopum,aeneum,3.3925757575757585,4.098636363636362,1.2430303030303027,41
2023-09-10,AMMOD3_1802,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Muscoidea,Anthomyiidae,Anthomyiinae,Delia,radicum,4.8100000000000005,4.535,1.6749999999999998,43
2023-09-10,AMMOD3_1803,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Nematocera,Tipulomorpha,Tipuloidea,Tipulidae,Tipulinae,Tipula,paludosa,25.121999999999996,12.984,1.698,41
2023-09-10,AMMOD3_1804,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Phoroidea,Phoridae,Phorinae,Diplonevra,nitidula,1.2314285714285715,2.912857142857143,0.89,62
2023-09-10,AMMOD3_1805,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Syrphoidea,Syrphidae,Syrphinae,Melanostoma,mellinum,12.29572580645161,7.508467741935483,2.1483064516129025,736
2023-09-10,AMMOD3_1806,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Phoroidea,Phoridae,Phorinae,Triphleba,nudipalpis,1.2314285714285715,2.912857142857143,0.89,27
2023-09-10,AMMOD3_1807,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Carnoidea,Chloropidae,Oscinellinae,Incertella,albipalpis,2.167586206896551,3.907931034482758,1.0355172413793103,2
2023-09-10,AMMOD3_1808,AMMOD,AMMOD3,Site3,Meadow,Insecta,Hymenoptera,Apocrita,Parasitica,Chalcidoidea,Aphelinidae,Aphelininae,Aphelinus,varipes,1.214,2.9839999999999995,0.8020000000000002,2
2023-09-10,AMMOD3_1809,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Muscoidea,Anthomyiidae,Anthomyiinae,Delia,florilega,4.8100000000000005,4.535,1.6749999999999998,33
2023-09-10,AMMOD3_1810,AMMOD,AMMOD3,Site3,Meadow,Insecta,Hymenoptera,Apocrita,Parasitica,Ichneumonoidea,Braconidae,Blacinae,Blacus,stelfoxi,2.5116216216216225,3.7481081081081076,1.0197297297297299,8
2023-09-10,AMMOD3_1811,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Muscoidea,Anthomyiidae,Anthomyiinae,Anthomyia,liturata,4.8100000000000005,4.535,1.6749999999999998,2
2023-09-10,AMMOD3_1812,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Sciaridae,Megalosphyinae,Bradysia,trivittata,3.12,4.300000000000001,1.165,4
2023-09-10,AMMOD3_1813,AMMOD,AMMOD3,Site3,Meadow,Insecta,Coleoptera,Polyphaga,Cucujiformia,Tenebrionoidea,Anthicidae,Anthicinae,Anthicus,antherinus,13.394999999999998,7.646249999999999,2.03375,6
2023-09-10,AMMOD3_1814,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Phoroidea,Phoridae,Metopininae,Megaselia,emarginata,1.2314285714285715,2.912857142857143,0.89,1
2023-09-10,AMMOD3_1815,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Opomyzoidea,Agromyzidae,Agromyzinae,Agromyza,albipennis,1.27,3.23,0.8766666666666666,58
2023-09-10,AMMOD3_1816,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Muscoidea,Muscidae,Coenosiinae,Coenosia,atra,13.525750000000013,5.991083333333332,2.2562500000000005,87
2023-09-10,AMMOD3_1817,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Carnoidea,Chloropidae,Oscinellinae,Tricimba,cincta,2.167586206896551,3.907931034482758,1.0355172413793103,3
2023-09-10,AMMOD3_1818,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Nematocera,Psychodomorpha,Psychodoidea,Psychodidae,Psychodinae,Psychoda,minuta,7.582499999999999,5.904,1.128,6
2023-09-10,AMMOD3_1819,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Cecidomyiidae,Micromyinae,Peromyia,impexa,1.6263636363636365,3.475454545454545,0.9245454545454546,3
2023-09-10,AMMOD3_1820,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Opomyzoidea,Agromyzidae,Phytomyzinae,Cerodontha,fasciata,1.27,3.23,0.8766666666666666,9
2023-09-10,AMMOD3_1821,AMMOD,AMMOD3,Site3,Meadow,Insecta,Lepidoptera,Glossata,Heterocera,Noctuoidea,Noctuidae,Noctuinae,Xestia,xanthographa,1.95,3.9666666666666663,1.0333333333333334,36
2023-09-10,AMMOD3_1822,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Asilomorpha,Empidoidea,Hybotidae,Tachydromiinae,Tachypeza,nubila,5.423030303030302,4.323939393939395,1.3303030303030303,8
2023-09-10,AMMOD3_1823,AMMOD,AMMOD3,Site3,Meadow,Insecta,Hymenoptera,Apocrita,Parasitica,Ichneumonoidea,Braconidae,Euphorinae,Dinocampus,coccinellae,2.5116216216216225,3.7481081081081076,1.0197297297297299,9
2023-09-10,AMMOD3_1824,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Cecidomyiidae,Cecidomyiinae,Mayetiola,destructor,1.6263636363636365,3.475454545454545,0.9245454545454546,2
2023-09-10,AMMOD3_1825,AMMOD,AMMOD3,Site3,Meadow,Insecta,Coleoptera,Polyphaga,Staphyliniformia,Staphylinoidea,Staphylinidae,Tachyporinae,Tachyporus,nitidulus,22.330000000000005,10.233272727272729,2.0220000000000002,1
2023-09-10,AMMOD3_1826,AMMOD,AMMOD3,Site3,Meadow,Insecta,Hymenoptera,Apocrita,Parasitica,Ichneumonoidea,Ichneumonidae,Pimplinae,Clistopyga,incitator,5.311379310344828,5.228275862068966,1.1537931034482758,14
2023-09-10,AMMOD3_1827,AMMOD,AMMOD3,Site3,Meadow,Insecta,Hymenoptera,Apocrita,Parasitica,Ichneumonoidea,Braconidae,Microgastrinae,Microplitis,kewleyi,2.5116216216216225,3.7481081081081076,1.0197297297297299,1
2023-09-11,AMMOD3_1828,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Sciaridae,#child.Sciaridae,Lycoriella,sativae,3.12,4.300000000000001,1.165,257
2023-09-11,AMMOD3_1829,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Oestroidea,Tachinidae,Tachininae,Siphona,geniculata,8.696344827586204,5.522551724137931,1.7546666666666675,1693
2023-09-11,AMMOD3_1830,AMMOD,AMMOD3,Site3,Meadow,Insecta,Hymenoptera,Apocrita,Aculeata,Vespoidea,Vespidae,Vespinae,Vespula,germanica,71.46,13.613333333333335,4.026666666666666,115
2023-09-11,AMMOD3_1831,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Sciaridae,Sciarinae,Peyerimhoffia,vagabunda,3.12,4.300000000000001,1.165,8
2023-09-11,AMMOD3_1832,AMMOD,AMMOD3,Site3,Meadow,Insecta,Hymenoptera,Apocrita,Aculeata,Formicoidea,Formicidae,Formicinae,Lasius,niger,3.0777551020408147,4.416530612244895,1.2977551020408162,210
2023-09-11,AMMOD3_1833,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Muscoidea,Muscidae,Coenosiinae,Coenosia,tigrina,13.525750000000013,5.991083333333332,2.2562500000000005,334
2023-09-11,AMMOD3_1834,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Lauxanioidea,Lauxaniidae,Lauxaniinae,Calliopum,aeneum,3.3925757575757585,4.098636363636362,1.2430303030303027,1
2023-09-11,AMMOD3_1835,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Muscoidea,Anthomyiidae,Anthomyiinae,Delia,radicum,4.8100000000000005,4.535,1.6749999999999998,668
2023-09-11,AMMOD3_1836,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Nematocera,Tipulomorpha,Tipuloidea,Tipulidae,Tipulinae,Tipula,paludosa,25.121999999999996,12.984,1.698,810
2023-09-11,AMMOD3_1837,AMMOD,AMMOD3,Site3,Meadow,Insecta,Lepidoptera,Glossata,Heterocera,Noctuoidea,Noctuidae,Noctuinae,Noctua,pronuba,1.95,3.9666666666666663,1.0333333333333334,11
2023-09-11,AMMOD3_1838,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Asilomorpha,Empidoidea,Dolichopodidae,Medeterinae,Medetera,jacula,3.9976666666666674,3.9993333333333334,1.274,134
2023-09-11,AMMOD3_1839,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Phoroidea,Phoridae,Phorinae,Diplonevra,nitidula,1.2314285714285715,2.912857142857143,0.89,375
2023-09-11,AMMOD3_1840,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Syrphoidea,Syrphidae,Syrphinae,Melanostoma,mellinum,12.29572580645161,7.508467741935483,2.1483064516129025,1471
2023-09-11,AMMOD3_1841,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Phoroidea,Phoridae,Phorinae,Triphleba,nudipalpis,1.2314285714285715,2.912857142857143,0.89,47
2023-09-11,AMMOD3_1842,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Carnoidea,Chloropidae,Oscinellinae,Incertella,albipalpis,2.167586206896551,3.907931034482758,1.0355172413793103,88
2023-09-11,AMMOD3_1843,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Ephydroidea,Drosophilidae,Drosophilinae,Drosophila,subobscura,8.696344827586204,5.522551724137931,1.7546666666666675,3
2023-09-11,AMMOD3_1844,AMMOD,AMMOD3,Site3,Meadow,Insecta,Hymenoptera,Apocrita,Parasitica,Chalcidoidea,Aphelinidae,Aphelininae,Aphelinus,varipes,1.214,2.9839999999999995,0.8020000000000002,1
2023-09-11,AMMOD3_1845,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Muscoidea,Anthomyiidae,#child.Anthomyiidae,Phorbia,fumigata,4.8100000000000005,4.535,1.6749999999999998,5
2023-09-11,AMMOD3_1846,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Muscoidea,Anthomyiidae,Anthomyiinae,Delia,florilega,4.8100000000000005,4.535,1.6749999999999998,2171
2023-09-11,AMMOD3_1847,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Asilomorpha,Empidoidea,Dolichopodidae,Medeterinae,Medetera,pallipes,3.9976666666666674,3.9993333333333334,1.274,604
2023-09-11,AMMOD3_1848,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Oestroidea,Sarcophagidae,Sarcophaginae,Sarcophaga,aratrix,8.696344827586204,5.522551724137931,1.7546666666666675,1
2023-09-11,AMMOD3_1849,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Sphaeroceroidea,Sphaeroceridae,Limosininae,Opacifrons,coxata,8.696344827586204,5.522551724137931,1.7546666666666675,89
2023-09-11,AMMOD3_1850,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Sciaridae,Megalosphyinae,Bradysia,trivittata,3.12,4.300000000000001,1.165,84
2023-09-11,AMMOD3_1851,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Oestroidea,Tachinidae,Exoristinae,Lydella,grisescens,8.696344827586204,5.522551724137931,1.7546666666666675,233
2023-09-11,AMMOD3_1852,AMMOD,AMMOD3,Site3,Meadow,Arachnida,Opiliones,Palpatores,#child.Palpatores,Phalangioidea,Phalangiidae,Phalangiinae,Phalangium,opilio,24.274390243902445,4.291219512195122,2.517317073170732,6
2023-09-11,AMMOD3_1853,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Opomyzoidea,Opomyzidae,Opomyzinae,Opomyza,germinationis,1.27,3.23,0.8766666666666666,2
2023-09-11,AMMOD3_1854,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Phoroidea,Phoridae,Metopininae,Megaselia,emarginata,1.2314285714285715,2.912857142857143,0.89,1
2023-09-11,AMMOD3_1855,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Sciaridae,Sciarinae,Corynoptera,perpusilla,3.12,4.300000000000001,1.165,6
2023-09-11,AMMOD3_1856,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Opomyzoidea,Agromyzidae,Agromyzinae,Agromyza,albipennis,1.27,3.23,0.8766666666666666,21
2023-09-11,AMMOD3_1857,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Muscoidea,Anthomyiidae,Anthomyiinae,Hylemya,partita,4.8100000000000005,4.535,1.6749999999999998,56
2023-09-11,AMMOD3_1858,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Phoroidea,Phoridae,Metopininae,Megaselia,manicata,1.2314285714285715,2.912857142857143,0.89,14
2023-09-11,AMMOD3_1859,AMMOD,AMMOD3,Site3,Meadow,Insecta,Coleoptera,Polyphaga,Cucujiformia,Coccinelloidea,Coccinellidae,Coccinellinae,Harmonia,axyridis,8.395714285714286,4.155,2.3153571428571422,4
2023-09-11,AMMOD3_1860,AMMOD,AMMOD3,Site3,Meadow,Arachnida,Araneae,Opisthothelae,Araneomorphae,Lycosoidea,Lycosidae,Lycosinae,Pardosa,palustris,7.9725,3.709062499999999,1.4715625000000003,60
2023-09-11,AMMOD3_1861,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Phoroidea,Phoridae,Metopininae,Megaselia,albicans,1.2314285714285715,2.912857142857143,0.89,23
2023-09-11,AMMOD3_1862,AMMOD,AMMOD3,Site3,Meadow,Insecta,Hymenoptera,Symphyta,#child.Symphyta,Tenthredinoidea,Tenthredinidae,Nematinae,Euura,myosotidis,7.853333333333333,6.3500000000000005,1.89,91
2023-09-11,AMMOD3_1863,AMMOD,AMMOD3,Site3,Meadow,Insecta,Hymenoptera,Apocrita,Parasitica,Ichneumonoidea,Ichneumonidae,Phygadeuontinae,Ethelurgus,sodalis,5.311379310344828,5.228275862068966,1.1537931034482758,23
2023-09-11,AMMOD3_1864,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Oestroidea,Sarcophagidae,Sarcophaginae,Sarcophaga,vagans,8.696344827586204,5.522551724137931,1.7546666666666675,83
2023-09-11,AMMOD3_1865,AMMOD,AMMOD3,Site3,Meadow,Insecta,Hemiptera,Sternorrhyncha,Aphidomorpha,Aphidoidea,Aphididae,Aphidinae,Rhopalosiphum,padi,2.648,2.9159999999999995,1.342,19
2023-09-11,AMMOD3_1866,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Opomyzoidea,Agromyzidae,Phytomyzinae,Calycomyza,humeralis,1.27,3.23,0.8766666666666666,10
2023-09-11,AMMOD3_1867,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Tanypodinae,Xenopelopia,nigricans,0.9550000000000001,3.165,0.7849999999999999,2
2023-09-11,AMMOD3_1868,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Sciaridae,Sciarinae,Corynoptera,bicuspidata,3.12,4.300000000000001,1.165,1
2023-09-11,AMMOD3_1869,AMMOD,AMMOD3,Site3,Meadow,Insecta,Orthoptera,Caelifera,Acrididea,Acridoidea,Acrididae,Gomphocerinae,Chorthippus,dorsatus,114.27214285714287,17.234285714285715,3.2835714285714284,14
2023-09-11,AMMOD3_1870,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Chironominae,Chironomus,plumosus,0.9550000000000001,3.165,0.7849999999999999,21
2023-09-11,AMMOD3_1871,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Opomyzoidea,Agromyzidae,Phytomyzinae,Chromatomyia,horticola,1.27,3.23,0.8766666666666666,24
2023-09-11,AMMOD3_1872,AMMOD,AMMOD3,Site3,Meadow,Insecta,Hymenoptera,Apocrita,Parasitica,Ichneumonoidea,Ichneumonidae,Pimplinae,Itoplectis,alternans,5.311379310344828,5.228275862068966,1.1537931034482758,27
2023-09-11,AMMOD3_1873,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Cecidomyiidae,Cecidomyiinae,Mayetiola,destructor,1.6263636363636365,3.475454545454545,0.9245454545454546,1
2023-09-11,AMMOD3_1874,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Tephritoidea,Tephritidae,Tephritinae,Ensina,sonchi,8.696344827586204,5.522551724137931,1.7546666666666675,20
2023-09-11,AMMOD3_1875,AMMOD,AMMOD3,Site3,Meadow,Insecta,Hymenoptera,Apocrita,Parasitica,Chalcidoidea,Trichogrammatidae,Trichogrammatinae,Trichogramma,evanescens,1.214,2.9839999999999995,0.8020000000000002,3
2023-09-11,AMMOD3_1876,AMMOD,AMMOD3,Site3,Meadow,Insecta,Hymenoptera,Apocrita,Aculeata,Apoidea,Crabronidae,Mellininae,Mellinus,arvensis,64.4823076923077,8.925897435897436,3.27948717948718,8
2023-09-12,AMMOD3_1877,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Sciaridae,#child.Sciaridae,Lycoriella,sativae,3.12,4.300000000000001,1.165,109
2023-09-12,AMMOD3_1878,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Oestroidea,Tachinidae,Tachininae,Siphona,geniculata,8.696344827586204,5.522551724137931,1.7546666666666675,313
2023-09-12,AMMOD3_1879,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Sciaridae,Sciarinae,Peyerimhoffia,vagabunda,3.12,4.300000000000001,1.165,16
2023-09-12,AMMOD3_1880,AMMOD,AMMOD3,Site3,Meadow,Insecta,Hymenoptera,Apocrita,Aculeata,Formicoidea,Formicidae,Formicinae,Lasius,niger,3.0777551020408147,4.416530612244895,1.2977551020408162,26
2023-09-12,AMMOD3_1881,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Muscoidea,Muscidae,Coenosiinae,Coenosia,tigrina,13.525750000000013,5.991083333333332,2.2562500000000005,73
2023-09-12,AMMOD3_1882,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Muscoidea,Anthomyiidae,Anthomyiinae,Delia,radicum,4.8100000000000005,4.535,1.6749999999999998,232
2023-09-12,AMMOD3_1883,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Nematocera,Tipulomorpha,Tipuloidea,Tipulidae,Tipulinae,Tipula,paludosa,25.121999999999996,12.984,1.698,654
2023-09-12,AMMOD3_1884,AMMOD,AMMOD3,Site3,Meadow,Insecta,Lepidoptera,Glossata,Heterocera,Noctuoidea,Noctuidae,Noctuinae,Noctua,pronuba,1.95,3.9666666666666663,1.0333333333333334,16
2023-09-12,AMMOD3_1885,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Muscoidea,Muscidae,Phaoniinae,Phaonia,tuguriorum,13.525750000000013,5.991083333333332,2.2562500000000005,1086
2023-09-12,AMMOD3_1886,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Asilomorpha,Empidoidea,Dolichopodidae,Medeterinae,Medetera,jacula,3.9976666666666674,3.9993333333333334,1.274,113
2023-09-12,AMMOD3_1887,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Phoroidea,Phoridae,Phorinae,Diplonevra,nitidula,1.2314285714285715,2.912857142857143,0.89,581
2023-09-12,AMMOD3_1888,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Syrphoidea,Syrphidae,Syrphinae,Melanostoma,mellinum,12.29572580645161,7.508467741935483,2.1483064516129025,46
2023-09-12,AMMOD3_1889,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Phoroidea,Phoridae,Phorinae,Triphleba,nudipalpis,1.2314285714285715,2.912857142857143,0.89,297
2023-09-12,AMMOD3_1890,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Carnoidea,Chloropidae,Oscinellinae,Incertella,albipalpis,2.167586206896551,3.907931034482758,1.0355172413793103,74
2023-09-12,AMMOD3_1891,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Syrphoidea,Syrphidae,Syrphinae,Episyrphus,balteatus,12.29572580645161,7.508467741935483,2.1483064516129025,19
2023-09-12,AMMOD3_1892,AMMOD,AMMOD3,Site3,Meadow,Insecta,Lepidoptera,Glossata,Heterocera,Noctuoidea,Noctuidae,Plusiinae,Autographa,gamma,1.95,3.9666666666666663,1.0333333333333334,2537
2023-09-12,AMMOD3_1893,AMMOD,AMMOD3,Site3,Meadow,Insecta,Hymenoptera,Apocrita,Parasitica,Chalcidoidea,Aphelinidae,Aphelininae,Aphelinus,varipes,1.214,2.9839999999999995,0.8020000000000002,10
2023-09-12,AMMOD3_1894,AMMOD,AMMOD3,Site3,Meadow,Insecta,Diptera,Brachycera,Muscomorpha,Muscoidea,Anthomyiidae,#child.Anthomyiidae,Phorbia,fumigata,4.8100000000000005,4.535,1.6749999999999998,110
